BlockId,Predicted_Label,Features,TimeInterval,Latency
blk_7371613326035931979,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E4', 'E3', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[1.0, 1.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4080.0, 42.0, 163.0, 17097.0, 26889.0, 0.0, 0.0, 390.0, 46.0, 487.0, 0.0, 23.0]",49265
blk_-6682705592874171915,Fail,"['E5', 'E22']",[0.0],0
blk_-6745110883206268063,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E27', 'E4', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 2.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 8574.0, 104.0, 19.0, 26709.0, 0.0, 0.0, 112.0, 20.0, 16.0]",35592
blk_5786183752876639409,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 1.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9040.0, 0.0, 0.0, 70.0, 74.0, 13.0, 11.0]",9240
blk_709064880272717636,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 1.0, 3.0]",4
blk_4743809399045373054,Fail,"['E22', 'E5']",[0.0],0
blk_7423959170594503314,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6371.0, 25.0, 1.0, 17.0, 0.0, 0.0, 1060.0, 12.0, 1952.0, 0.0, 0.0, 184.0, 19.0, 146.0]",9833
blk_-5757631914637692087,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 1.0, 3.0]",4
blk_-8044524884413684268,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 1.0, 5.0]",6
blk_440183895249480940,Fail,"['E5', 'E22']",[0.0],0
blk_8376983891067480898,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6366.0, 0.0, 0.0, 22.0, 136.0, 8.0, 108.0]",6677
blk_5981944722909811388,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 25.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22623.0, 0.0, 0.0, 35.0, 250.0, 23.0, 44.0]",23001
blk_-2978816396385064514,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 4.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 34.0, 2.0, 1.0, 15.0, 0.0, 0.0, 33.0, 22.0, 10749.0, 0.0, 0.0, 84.0, 64.0, 8.0]",11066
blk_8171969091614546948,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2718.0, 0.0, 0.0, 55.0, 114.0, 16.0, 18.0]",2970
blk_8829457195512099801,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E2', 'E3', 'E3', 'E4', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 21632.0, 4051.0, 64.0, 27.0, 6344.0, 31.0, 0.0, 35.0, 0.0, 0.0, 523.0, 6.0, 3281.0, 45.0, 0.0, 21.0, 1.0, 0.0, 377.0, 9.0, 13814.0, 651.0, 47.0, 71.0, 0.0, 0.0, 171.0, 90.0, 146.0]",51480
blk_8453210061546816295,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 1.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4614.0, 24.0, 49.0, 42131.0, 0.0, 0.0, 10.0, 300.0, 64.0, 330.0]",47552
blk_5841139720976491323,Fail,"['E22', 'E5']",[0.0],0
blk_8117609636690475843,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2729.0, 0.0, 0.0, 18.0, 141.0, 52.0, 100.0]",3066
blk_-1855524701460842554,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E4', 'E4', 'E3', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 1.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3834.0, 13.0, 6.0, 31887.0, 10263.0, 2674.0, 0.0, 0.0, 239.0, 59.0, 628.0, 0.0, 234.0]",49861
blk_6896955884552624143,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 10101.0, 0.0, 0.0, 62.0, 111.0, 13.0, 124.0]",10450
blk_8969997430443544981,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4170.0, 0.0, 0.0, 68.0, 202.0, 36.0, 40.0]",4554
blk_8943620861846230512,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E18', 'E25', 'E5', 'E26', 'E26', 'E16', 'E6', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 9408.0, 0.0, 0.0, 178.0, 8.0, 16.0]",9624
blk_6305183433776688438,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 1.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10352.0, 108.0, 6094.0, 3404.0, 34.0, 732.0, 3338.0, 9.0, 734.0, 7018.0, 0.0, 0.0, 384.0, 27.0, 538.0, 0.0, 528.0]",33333
blk_-8371844870769294220,Fail,"['E22', 'E5']",[1.0],1
blk_-5729780819845650596,Fail,"['E22', 'E5']",[1.0],1
blk_-1671039622207487084,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_2796174806677199787,Fail,"['E22', 'E5', 'E5', 'E7']","[1.0, 2.0, 4.0]",7
blk_1036775538504059796,Fail,"['E5', 'E22', 'E5', 'E11', 'E9', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E20', 'E21', 'E21', 'E21']","[0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 6241.0, 56.0, 1.0, 1.0, 0.0, 0.0, 1087.0, 15.0, 1950.0, 0.0, 0.0, 0.0, 146.0, 8.0, 6.0, 51.0]",9567
blk_8195514490541913489,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E3', 'E3', 'E4', 'E4', 'E3', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 2.0, 0.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 11580.0, 153.0, 31.0, 8414.0, 7.0, 11.0, 4074.0, 11.0, 8.0, 7606.0, 0.0, 0.0, 49.0, 301.0, 59.0, 3.0]",32361
blk_7182000320127885020,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E4', 'E3', 'E3', 'E2', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 3.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 18681.0, 1.0, 225.0, 4166.0, 10657.0, 17.0, 0.0, 25.0, 0.0, 0.0, 316.0, 11.0, 3504.0, 2.0, 0.0, 32.0, 0.0, 0.0, 284.0, 14.0, 5734.0, 108.0, 49.0, 8811.0, 0.0, 0.0, 160.0, 8.0, 97.0]",52946
blk_-3720996780278232130,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E25', 'E26', 'E18', 'E5', 'E26', 'E16', 'E6', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 12.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 8.0, 0.0, 0.0, 3.0, 442.0, 0.0, 0.0, 0.0, 3.0, 0.0, 21.0, 5.0]",499
blk_2179150874479159459,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 1.0, 5.0]",6
blk_1113690277490786204,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 6.0]",6
blk_8702679344131899479,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E2', 'E4', 'E3', 'E4', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 0.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1415.0, 2954.0, 33.0, 39.0, 42543.0, 2199.0, 0.0, 0.0, 102.0, 74.0, 235.0, 1.0]",49655
blk_-3981972370460866246,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_-4727202077127942171,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E4', 'E3', 'E4', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 1.0, 1.0, 34.0, 0.0, 1.0, 86.0, 4.0, 6907.0, 13.0, 23.0, 13625.0, 1759.0, 14045.0, 0.0, 0.0, 174.0, 16.0, 17.0]",36850
blk_8894846928854396344,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 2.0, 5.0]",7
blk_1718275609302096520,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38097.0, 0.0, 0.0, 303.0, 28.0, 569.0, 0.0, 390.0]",39412
blk_-2274807833001461107,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 1.0, 68.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3466.0, 3.0, 1.0, 37.0, 0.0, 1.0, 227.0, 11.0, 2699.0, 0.0, 0.0, 126.0, 14.0, 761.0]",7417
blk_7437462110814705943,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 3.0, 42.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8665.0, 0.0, 0.0, 24.0, 139.0, 29.0, 127.0]",9031
blk_-1125371826989137005,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 1.0, 3.0]",4
blk_6161080640803369770,Fail,"['E5', 'E5', 'E5', 'E22', 'E9', 'E11', 'E9', 'E11', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25634.0, 2729.0, 21914.0, 0.0, 0.0, 67.0, 62.0, 9.0, 15.0]",50439
blk_853407874764231492,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 1.0, 3.0]",4
blk_-6624920247738861943,Fail,"['E5', 'E22']",[0.0],0
blk_-8432475760190545988,Fail,"['E5', 'E22', 'E5', 'E5', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E26', 'E26', 'E26', 'E13', 'E11', 'E9', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4343.0, 29904.0, 0.0, 0.0, 64.0, 5.0, 46.0]",34367
blk_7885569316403974066,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 2.0, 0.0, 56.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 21727.0, 0.0, 0.0, 72.0, 182.0, 73.0, 102.0]",22215
blk_-628818897022505353,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 3.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14175.0, 129.0, 5542.0, 8.0, 4081.0, 12.0, 7219.0, 0.0, 0.0, 342.0, 5.0, 594.0, 0.0, 283.0]",32451
blk_6903011934745094509,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 1.0, 48.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4857.0, 0.0, 0.0, 16.0, 267.0, 9.0, 69.0]",5268
blk_-1631119742248419554,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E4', 'E3', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4526.0, 2.0, 9.0, 11470.0, 31466.0, 0.0, 0.0, 246.0, 38.0, 631.0, 0.0, 241.0]",48656
blk_6780101528232222357,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10837.0, 0.0, 0.0, 72.0, 106.0, 15.0, 123.0]",11155
blk_8661235890126764840,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19903.0, 19654.0, 0.0, 0.0, 61.0, 221.0, 78.0, 47.0]",39984
blk_7485839719788612520,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4685.0, 0.0, 0.0, 43.0, 92.0, 9.0, 41.0]",4921
blk_8555422981586118838,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E20', 'E21']","[0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4893.0, 0.0, 0.0, 9.0, 19.0, 117.0, 1.0, 59.0]",5130
blk_-116822564825368456,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_7574560395893809634,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 38.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7045.0, 0.0, 0.0, 35.0, 128.0, 3.0, 68.0]",7319
blk_9073864383312239828,Fail,"['E5', 'E22']",[0.0],0
blk_-8610848807399522178,Fail,"['E5', 'E22']",[0.0],0
blk_8274812310640956402,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2663.0, 17166.0, 0.0, 0.0, 76.0, 33.0, 182.0, 26.0]",20153
blk_8693745658422093509,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E2', 'E4', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5497.0, 2962.0, 61.0, 27.0, 26251.0, 0.0, 0.0, 20.0, 240.0, 10.0, 12.0]",35103
blk_4065231815205215963,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E5', 'E18', 'E25', 'E6', 'E16', 'E26', 'E26', 'E2', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 352.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 0.0, 0.0, 17.0, 0.0, 0.0, 107.0, 6693.0, 15888.0, 0.0, 0.0, 0.0, 232.0, 14.0, 56.0, 975.0]",24413
blk_5587254512466192231,Fail,"['E5', 'E22']",[0.0],0
blk_-2904209979271127905,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 40.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 22384.0, 0.0, 0.0, 172.0, 13.0, 36.0]",22651
blk_9215619501037341339,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E4', 'E3', 'E3', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E20', 'E21']","[0.0, 0.0, 2.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7079.0, 180.0, 1.0, 13192.0, 2.0, 24.0, 4094.0, 1.0, 9.0, 4651.0, 24.0, 20.0, 3527.0, 0.0, 0.0, 48.0, 30.0, 343.0, 26.0, 13.0]",33297
blk_-3168882792715020934,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E2', 'E2', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 498.0, 2.0, 1.0, 12.0, 0.0, 0.0, 339.0, 4020.0, 16884.0, 1823.0, 0.0, 0.0, 0.0, 199.0, 18.0, 3.0, 359.0]",24207
blk_-2414041746483038993,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E26', 'E18', 'E5', 'E6', 'E16', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 6.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 8.0, 0.0, 1.0, 10.0, 264.0, 0.0, 0.0, 3.0, 18.0, 0.0]",314
blk_9007611800238243140,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.0, 5344.0, 0.0, 0.0, 182.0, 33.0, 101.0]",5702
blk_7629685183842696303,Fail,"['E5', 'E5', 'E5', 'E22', 'E9', 'E11', 'E9', 'E11', 'E9', 'E11', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 34.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 326.0, 0.0, 0.0, 2.0, 44.0, 170.0, 3.0]",580
blk_1644050603699733249,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 3.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5420.0, 56.0, 0.0, 21.0, 0.0, 0.0, 1068.0, 10.0, 1962.0, 0.0, 0.0, 0.0, 145.0, 6.0, 3.0, 59.0]",8802
blk_8723320943458863250,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 1.0, 0.0, 36.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4423.0, 7.0, 82.0, 28432.0, 14327.0, 0.0, 0.0, 11.0, 384.0, 42.0, 96.0]",47842
blk_-5439842411069317338,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E26', 'E26', 'E26', 'E5', 'E18', 'E6', 'E16', 'E26', 'E21', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 5.0, 1073.0, 46274.0, 0.0, 0.0, 250.0, 11.0, 63.0]",47683
blk_7704869399914383629,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 1.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6385.0, 0.0, 0.0, 140.0, 133.0, 36.0, 22.0]",6780
